idade,genero,renda,compras_ano_passado,satisfacao
44,Masculino,2712.176157816122,8,Alta
32,Feminino,5924.869192401892,2,Media
60,Masculino,3691.2974015029863,9,Baixa
21,Masculino,1546.5059859896937,5,Alta
70,Masculino,3586.7536853361557,5,Alta
23,Feminino,2436.8544994107287,4,Baixa
39,Feminino,2448.407615494088,0,Media
36,Masculino,1707.5612723915742,7,Media
53,Feminino,3240.143853980764,1,Alta
67,Feminino,1156.577646565859,5,Baixa
56,Masculino,1478.1291240540713,0,Media
48,Masculino,3639.424446576759,3,Media
50,Feminino,3164.6295139356935,1,Media
77,Feminino,2061.1175907216857,5,Media
29,Feminino,2758.6798717076376,6,Alta
47,Masculino,2243.353626653394,8,Media
74,Masculino,3221.522384611671,2,Alta
19,Masculino,1272.0772862720282,8,Media
50,Masculino,2104.5841392532902,7,Media
78,Masculino,2065.1416469587352,4,Media
34,Masculino,3521.8666990227425,6,Baixa
19,Feminino,3605.02372272379,8,Baixa
47,Masculino,2377.7854926313107,5,Media
19,Feminino,3593.572063194549,0,Baixa
60,Feminino,1973.4035176461175,8,Media
50,Feminino,2821.3954350753993,6,Alta
76,Feminino,2352.335335777848,3,Media
54,Masculino,2357.020952921698,6,Alta
46,Feminino,2696.557840922186,7,Baixa
32,Masculino,2856.423044489299,8,Alta
44,Masculino,1447.8321491789611,5,Media
79,Feminino,1346.0943328511473,5,Media
45,Feminino,2592.2173353631997,3,Baixa
32,Masculino,785.8048604246467,3,Media
54,Masculino,2804.2206349738276,6,Alta
26,Feminino,3152.897361207772,8,Alta
66,Masculino,2897.719737383111,8,Alta
55,Masculino,2251.783392026459,9,Baixa
34,Masculino,2880.6887833283563,3,Media
69,Masculino,2769.7548102291853,9,Alta
53,Feminino,2568.4885457959194,0,Baixa
76,Masculino,2515.4547726527126,6,Media
27,Feminino,2053.6209625225715,7,Alta
43,Feminino,2879.7663226802188,6,Media
30,Masculino,2895.1726913424923,8,Media
77,Masculino,3075.343560902175,6,Alta
67,Masculino,1222.528975613067,5,Media
49,Masculino,4130.301118906876,4,Alta
50,Masculino,3942.862346802628,8,Media
32,Feminino,1317.7938758128923,3,Alta
57,Masculino,893.0594303258545,6,Media
78,Feminino,1111.55891091368,7,Media
36,Feminino,366.3148589737125,6,Media
56,Masculino,2276.5246987830487,8,Alta
75,Feminino,1520.7328850709955,3,Media
33,Feminino,4986.7414961344675,1,Baixa
19,Feminino,3668.377241168606,4,Baixa
39,Masculino,3867.063635762259,4,Media
70,Feminino,1415.8482226340786,8,Baixa
41,Feminino,520.1112127388717,1,Baixa
64,Masculino,2398.43926651225,8,Alta
35,Feminino,2381.6995718392595,6,Baixa
33,Feminino,1467.6537171396556,1,Media
36,Feminino,4268.27245840393,1,Media
78,Masculino,3329.4081583071797,3,Alta
23,Feminino,2587.7170566074424,1,Media
63,Masculino,1303.2518686685578,1,Media
28,Masculino,2625.289964635736,7,Media
26,Feminino,2507.3394689572588,7,Alta
44,Masculino,2298.6301085922455,3,Baixa
50,Masculino,2579.9337782852153,7,Alta
71,Feminino,1271.6985024071973,6,Baixa
60,Masculino,718.827305013207,6,Baixa
52,Feminino,2127.5863967618084,6,Alta
25,Feminino,3223.4662474219053,0,Media
73,Feminino,2431.676984193544,0,Alta
60,Feminino,2497.22956892678,0,Media
28,Feminino,4307.67003066303,0,Media
42,Masculino,3541.491266947036,4,Baixa
19,Feminino,2520.8444858000325,4,Baixa
77,Feminino,3144.0209377951924,7,Media
41,Feminino,2391.9957584573945,2,Baixa
62,Masculino,1846.8980442784646,7,Baixa
29,Feminino,1109.8708632590067,1,Alta
38,Masculino,3029.714485958478,0,Media
41,Feminino,4051.173750249065,5,Baixa
69,Masculino,4366.653902788096,4,Baixa
56,Masculino,1874.219485958724,3,Media
60,Feminino,3655.3058034040796,7,Media
26,Masculino,2401.5687689450583,1,Media
55,Feminino,2280.179740515234,2,Media
34,Masculino,4706.908793551721,9,Media
63,Feminino,3145.166969107421,0,Media
76,Masculino,-22.517858576911294,6,Media
77,Masculino,2229.275584383515,4,Baixa
49,Feminino,2098.2405049886916,9,Alta
63,Feminino,405.1711669454862,6,Baixa
23,Feminino,2279.3796988742315,9,Baixa
27,Feminino,578.7665763963694,7,Media
71,Feminino,1786.4000207994877,4,Baixa
42,Feminino,2102.386620874975,0,Media
77,Masculino,3068.207393880149,8,Media
33,Masculino,438.29167038451897,4,Media
49,Feminino,2989.3571074137762,7,Media
68,Feminino,2295.6314273926887,1,Baixa
27,Masculino,3218.366356333407,1,Alta
67,Masculino,1834.9137641867346,8,Media
61,Feminino,2510.94288879244,3,Media
67,Masculino,3003.848459368236,1,Baixa
24,Feminino,2401.011979059535,6,Media
49,Feminino,-139.25238651390964,9,Baixa
47,Masculino,2236.3126564204367,1,Media
76,Masculino,3100.9750031638723,6,Media
53,Masculino,3233.882044623694,3,Media
25,Masculino,1523.7717911986847,0,Media
35,Masculino,3877.204212982294,2,Media
79,Feminino,3480.730102861332,3,Media
66,Feminino,1915.6514274305575,5,Baixa
39,Feminino,2672.6079857477353,8,Media
75,Masculino,1886.882794043345,7,Media
65,Masculino,866.6804007938613,1,Baixa
79,Feminino,2004.3926521865546,7,Media
75,Feminino,3382.2060715941575,0,Alta
61,Feminino,1111.7003684006097,0,Media
58,Feminino,1247.5581322522362,8,Alta
32,Feminino,3329.170549425339,9,Media
76,Feminino,3177.028089475963,9,Media
26,Masculino,3195.756568282396,4,Media
52,Masculino,3538.4726045330904,4,Baixa
65,Feminino,1271.4559518634842,3,Baixa
43,Feminino,3109.525862227947,0,Baixa
45,Masculino,3572.5822813986915,2,Media
25,Masculino,3071.156179087888,8,Media
57,Masculino,788.0714020547468,0,Media
32,Masculino,2728.470969868201,5,Media
71,Feminino,3272.051543362689,6,Baixa
48,Feminino,2206.3687330532143,5,Media
50,Masculino,2999.5280373861706,7,Baixa
64,Masculino,3953.7383472068786,8,Baixa
32,Feminino,1856.7319507608695,5,Media
71,Masculino,1749.76292346886,3,Media
36,Feminino,3286.7127169160485,1,Alta
37,Masculino,445.7766412218434,4,Baixa
73,Masculino,4346.646526369264,4,Media
46,Masculino,1402.9234880501465,9,Alta
24,Masculino,4402.882062282191,9,Media
18,Feminino,3603.6630352795255,1,Baixa
52,Masculino,2753.9247803154135,1,Alta
25,Masculino,3808.8669615831604,3,Alta
44,Feminino,2107.2137688755665,1,Media
28,Masculino,3105.663017719981,8,Media
69,Masculino,2876.0702002375583,8,Baixa
60,Feminino,3459.9028513480216,9,Alta
33,Masculino,1894.9181635885338,9,Media
40,Feminino,2389.1257669688252,7,Baixa
19,Masculino,3869.444655879741,9,Alta
54,Masculino,1652.3583828896076,9,Baixa
77,Feminino,1810.4340480339429,1,Media
59,Masculino,2643.2770134231873,0,Media
25,Masculino,3143.670973345658,4,Media
68,Masculino,3766.521545631702,3,Baixa
21,Masculino,2670.2400809424435,7,Baixa
21,Feminino,5312.508377185196,4,Media
28,Masculino,2004.0934930830626,5,Media
20,Feminino,2468.2345882238465,6,Media
70,Feminino,4310.465729091664,3,Alta
65,Feminino,3458.9963536115933,3,Media
62,Masculino,2765.0560356866304,4,Baixa
39,Feminino,974.4081159390698,1,Media
79,Masculino,3440.7038866207,4,Media
65,Feminino,3771.947734939262,5,Media
21,Feminino,1881.0778281610778,3,Media
33,Masculino,4647.280537338387,5,Media
58,Feminino,1182.3111800420259,6,Alta
40,Feminino,1457.534061247585,0,Alta
46,Feminino,1174.8499372423391,1,Baixa
54,Masculino,2308.1775492865777,4,Baixa
63,Masculino,4217.396140946774,0,Baixa
25,Masculino,1413.5416065834286,4,Alta
60,Feminino,4145.555993603124,8,Alta
59,Feminino,2248.073960536477,5,Media
23,Feminino,430.0713773393254,5,Baixa
45,Masculino,4501.873385414569,1,Media
27,Feminino,2343.3194811469775,9,Baixa
55,Masculino,1139.596096172151,8,Media
19,Feminino,3380.6458446109546,3,Media
64,Masculino,2678.5979367643395,2,Media
54,Masculino,3543.501751016256,7,Media
29,Feminino,2342.079691896481,5,Alta
49,Masculino,2917.974532099474,5,Media
73,Feminino,1661.1334119646472,1,Media
32,Feminino,2411.278066858937,5,Media
47,Feminino,1920.6659744020942,2,Baixa
45,Feminino,3104.998111680013,5,Media
67,Masculino,1264.8514657594724,3,Alta
68,Masculino,4377.089707480629,8,Baixa
19,Feminino,2543.327935298371,6,Media
60,Masculino,3970.248354858307,5,Media
77,Masculino,2438.938951222671,6,Media
63,Feminino,2094.9915938570516,2,Baixa
68,Feminino,1375.7667750149867,3,Media
57,Feminino,584.1695322820622,7,Media
56,Masculino,2881.334333548635,2,Alta
37,Feminino,2480.4114304372333,9,Baixa
52,Masculino,2695.9541830877233,2,Baixa
58,Masculino,2219.8668909705084,8,Baixa
56,Feminino,2624.19869036283,5,Media
50,Feminino,3793.457074272215,9,Media
66,Masculino,2922.9593036881174,2,Media
37,Masculino,2433.030713093112,2,Media
30,Masculino,1970.07346173114,4,Media
56,Feminino,1507.2257015970113,0,Baixa
44,Feminino,1903.1554760443967,0,Media
53,Feminino,2960.861130599376,3,Baixa
23,Feminino,2299.968759791033,5,Media
55,Masculino,3046.973835865981,8,Media
46,Feminino,3208.895654462902,1,Alta
77,Masculino,2474.469366075918,1,Media
49,Masculino,764.6365454508934,5,Baixa
39,Feminino,3140.675019709566,7,Media
68,Masculino,1072.159792030367,2,Baixa
38,Masculino,2714.8293599123235,6,Media
28,Masculino,1675.8613164632302,5,Baixa
49,Feminino,2014.9820018194441,2,Media
25,Masculino,1177.9782989511336,5,Alta
55,Masculino,3003.0566710961507,4,Alta
79,Masculino,1908.5369624588952,8,Media
55,Feminino,3382.533771913102,1,Media
26,Feminino,3818.144461668111,0,Alta
45,Feminino,2868.7267060757295,4,Media
59,Masculino,2008.3348505265121,4,Alta
64,Masculino,2278.0391483739454,0,Media
27,Masculino,2674.621215203344,4,Media
18,Masculino,2258.6745110154143,8,Alta
53,Masculino,3919.25155567147,4,Media
63,Masculino,1670.4992039759172,0,Baixa
66,Feminino,2724.0411037682716,7,Alta
23,Feminino,3379.221281382363,7,Media
29,Feminino,3184.791855094926,4,Alta
46,Feminino,1890.0063690013812,9,Media
53,Masculino,1397.5110670650276,9,Alta
53,Masculino,1316.3004499243082,7,Media
36,Feminino,2417.235934397075,1,Media
59,Masculino,2721.461740168397,9,Media
31,Feminino,632.212664000763,6,Media
28,Masculino,1950.4015393732675,6,Baixa
66,Masculino,3128.557285228545,4,Media
35,Feminino,2630.4246160172897,0,Media
42,Masculino,1873.698429414594,0,Media
71,Feminino,3553.1956534163446,3,Alta
21,Masculino,2681.6619533417447,0,Alta
59,Feminino,1623.4570308730513,6,Media
73,Masculino,3032.208898420259,8,Media
40,Feminino,2914.0727560425585,5,Media
30,Masculino,2776.5374233114253,7,Media
66,Feminino,2957.07149025051,1,Media
57,Masculino,4355.587026492372,5,Media
38,Feminino,121.39984859027936,8,Media
76,Feminino,2688.4918843926316,7,Media
36,Masculino,1742.146194876104,4,Media
52,Masculino,3012.5238397020385,0,Media
69,Masculino,2103.09081176612,6,Media
51,Feminino,2823.607057028828,7,Media
28,Feminino,1183.1408860599295,3,Media
27,Masculino,1824.2471730849907,6,Baixa
32,Masculino,2976.4998892198087,6,Alta
74,Feminino,2156.4149871107825,5,Media
39,Feminino,2313.347538382801,3,Media
25,Feminino,2162.599182131875,5,Alta
35,Masculino,1256.3508541581348,7,Alta
23,Feminino,2183.2531805195854,2,Baixa
44,Masculino,917.0012277444307,7,Media
25,Masculino,1626.997119169043,0,Media
72,Masculino,1999.4511709383028,8,Media
69,Feminino,3445.593868375765,2,Baixa
66,Masculino,1839.0686342652175,3,Media
71,Feminino,2428.6818328203676,2,Media
40,Feminino,1423.652204060025,1,Media
26,Feminino,1505.1790117118585,3,Media
52,Masculino,963.2644487661198,6,Baixa
78,Feminino,1243.247415224897,5,Media
66,Feminino,1708.2456639022025,4,Baixa
70,Masculino,2241.434949609922,6,Baixa
18,Feminino,1830.2081132432456,4,Media
25,Masculino,2857.2315651605068,1,Alta
37,Feminino,3117.7982918494254,1,Media
28,Masculino,2495.9386123958866,4,Media
75,Feminino,1702.8101184462962,9,Media
45,Feminino,27.10642637469573,4,Baixa
76,Feminino,1894.4004587939246,6,Media
27,Masculino,2425.829577887162,2,Media
29,Masculino,2813.7095679684853,8,Media
19,Feminino,2536.336717579707,4,Media
45,Masculino,855.8055013322573,4,Media
41,Feminino,2653.490526564175,6,Media
19,Feminino,2075.3494455898526,8,Media
46,Feminino,2530.857803635045,5,Media
66,Masculino,3530.672824482682,3,Media
48,Masculino,1511.0966809055785,6,Baixa
41,Masculino,2138.916802577294,0,Baixa
47,Masculino,3046.3457040261565,4,Baixa
44,Masculino,1795.0644112189964,9,Media
30,Feminino,2575.9018301324777,7,Baixa
20,Masculino,2414.64570825622,8,Media
43,Feminino,3414.4004952085666,6,Baixa
50,Feminino,2997.1200877044093,7,Alta
33,Masculino,1737.6297064606072,1,Media
31,Masculino,4536.955136701847,5,Baixa
62,Masculino,2080.789287413506,8,Media
21,Feminino,1810.198741319779,4,Alta
35,Masculino,403.9981260705831,9,Baixa
72,Masculino,1319.9395562044815,7,Media
21,Feminino,1592.1321278427667,1,Media
72,Masculino,2913.7263385662754,8,Baixa
68,Feminino,1552.2486336454072,0,Alta
18,Masculino,1873.9074776079408,4,Alta
42,Masculino,3135.7526345839115,7,Baixa
70,Feminino,2440.099695181652,3,Media
35,Feminino,4864.522578468768,4,Baixa
19,Masculino,2750.501228644012,9,Media
21,Feminino,2800.8096052754445,3,Alta
28,Masculino,3075.049652308195,6,Media
64,Masculino,2133.260636670659,8,Alta
36,Feminino,1799.6635280615465,7,Alta
40,Masculino,365.8644389006722,2,Baixa
32,Feminino,1720.301186510308,7,Baixa
32,Masculino,-4.698394350464241,0,Media
46,Masculino,2540.9007535657915,5,Baixa
52,Feminino,4083.422035045522,2,Media
40,Masculino,2819.8981398381193,5,Media
28,Feminino,1999.0455862133776,2,Media
58,Feminino,1648.5679362026435,6,Alta
22,Feminino,2785.1906874704755,9,Media
71,Feminino,2721.3257287829533,2,Media
22,Masculino,3974.245529867526,9,Baixa
52,Masculino,4291.0117264784285,7,Baixa
32,Masculino,2856.82384544426,0,Media
35,Masculino,3017.475869807514,6,Media
64,Feminino,1600.4550254423111,7,Media
73,Masculino,1474.7135646008294,8,Media
76,Masculino,3968.3842179485455,0,Baixa
54,Feminino,1970.0347187560856,8,Media
44,Feminino,2081.677500813175,4,Alta
46,Feminino,3606.9252769434142,5,Baixa
59,Masculino,2615.896783494109,9,Media
39,Masculino,1935.8962032253514,1,Media
43,Feminino,966.2611802057611,8,Media
26,Feminino,2711.7519618871293,2,Media
46,Masculino,1672.010858976755,3,Media
26,Masculino,3312.1114554926917,4,Baixa
25,Feminino,2366.756168300115,0,Media
59,Feminino,3335.3122594484203,4,Alta
34,Feminino,2691.275905864658,2,Media
66,Feminino,2081.0117195018624,2,Baixa
21,Feminino,3356.762789477886,0,Baixa
45,Masculino,3515.364728249075,8,Media
19,Masculino,3042.0738502970717,1,Media
76,Feminino,3232.2747725019217,3,Alta
20,Masculino,3422.680653032682,1,Media
65,Masculino,2202.3560096707206,3,Media
43,Masculino,3565.3793276162223,3,Alta
53,Feminino,1997.8120325626492,7,Media
70,Feminino,2810.8931204260753,8,Baixa
44,Masculino,1065.212122031696,6,Media
46,Masculino,2424.3509622234747,4,Alta
52,Feminino,2684.267177388129,7,Alta
21,Masculino,2692.4322441716663,2,Media
67,Masculino,2779.8818521875023,7,Media
25,Feminino,1356.3560920388913,8,Media
58,Feminino,1861.4789657429767,9,Media
55,Feminino,3014.035829444431,4,Media
24,Feminino,2847.2758296447323,3,Alta
19,Feminino,2326.8745411559744,7,Alta
67,Masculino,1238.212872611757,1,Baixa
74,Masculino,3292.6800642452613,7,Media
29,Masculino,3701.6083072773545,3,Media
68,Masculino,2006.4195433018742,2,Baixa
36,Masculino,2612.251124751055,8,Media
24,Masculino,2533.052779372085,4,Media
70,Feminino,2328.526403417491,5,Media
59,Feminino,2302.4888767065054,1,Alta
19,Masculino,3797.546543579865,8,Baixa
42,Feminino,3529.6910975630853,5,Alta
68,Feminino,2424.1482270481665,6,Media
50,Feminino,2131.5062253912492,8,Media
52,Masculino,3038.490799610151,8,Baixa
44,Masculino,623.1497934722067,3,Baixa
23,Masculino,2772.53294868996,3,Media
42,Masculino,2177.898565757829,4,Baixa
47,Masculino,2929.1760113945084,6,Baixa
22,Masculino,537.5269432298187,0,Media
22,Masculino,2771.3914645269374,5,Media
70,Masculino,2331.435468506267,7,Media
50,Feminino,3260.9303744053414,6,Alta
43,Masculino,2245.845603789059,9,Media
49,Feminino,3353.175475122057,0,Media
78,Masculino,2426.9778162525713,0,Media
72,Feminino,2190.2226541764567,9,Media
67,Masculino,3341.873162475479,9,Alta
48,Feminino,1429.8929594388615,7,Alta
26,Feminino,4237.898667075251,2,Media
49,Masculino,2877.6321004271467,7,Media
26,Feminino,1790.9397011124227,5,Media
52,Feminino,3118.5690711502257,0,Alta
29,Feminino,3226.2006808679253,0,Alta
49,Feminino,3593.4402594652433,9,Media
70,Feminino,822.5845911426125,6,Baixa
22,Feminino,2689.2567521523747,0,Media
35,Feminino,3670.39982789122,1,Media
37,Feminino,2410.705868219612,5,Media
68,Feminino,2223.1565003668543,4,Alta
79,Masculino,755.8217813231815,8,Baixa
34,Masculino,3197.305350562292,2,Media
77,Masculino,466.492907507484,5,Media
57,Masculino,3763.0159701394505,7,Media
54,Feminino,2195.1901865664267,1,Media
70,Masculino,2540.4899222218896,7,Media
57,Masculino,1407.9601657483777,5,Media
20,Masculino,850.6857620628477,9,Alta
29,Masculino,2738.4618125405837,8,Media
77,Feminino,903.9035900975593,4,Media
45,Feminino,3032.608154581606,1,Media
47,Feminino,2210.093830665732,4,Alta
79,Feminino,3228.3498409796644,2,Baixa
49,Masculino,-166.62563045002116,6,Baixa
24,Feminino,1554.8114842919322,7,Baixa
78,Feminino,2677.0182420946676,8,Baixa
31,Masculino,2301.673900177876,2,Media
54,Feminino,2716.646050917854,5,Baixa
30,Feminino,3675.1547566533013,3,Media
24,Masculino,2077.7864113123824,6,Media
64,Feminino,2179.9648224104367,7,Media
26,Masculino,191.281130095776,2,Media
48,Feminino,1884.1984072387002,5,Media
63,Feminino,2813.184584547883,3,Media
27,Masculino,2041.089605369812,0,Baixa
27,Masculino,2020.7846376526004,6,Media
71,Feminino,1196.6186893901045,3,Alta
31,Masculino,2603.0884466860102,8,Media
47,Masculino,1479.2457011917977,5,Media
49,Masculino,2189.512056840271,3,Baixa
66,Masculino,403.6484348603635,1,Baixa
20,Masculino,884.8891594709289,8,Media
58,Masculino,3221.2818631130785,9,Media
21,Masculino,2336.2399387415862,4,Media
22,Masculino,1969.2819552705487,6,Media
68,Masculino,3482.6841542393313,0,Media
66,Masculino,2298.945415479364,5,Media
46,Feminino,1166.422470917504,6,Alta
65,Feminino,4740.476755867113,2,Alta
51,Masculino,3136.33086430843,1,Media
35,Feminino,2958.1207918620084,3,Media
19,Masculino,3916.2844778815443,5,Media
62,Masculino,2186.4607018074717,8,Media
35,Feminino,2955.878646042039,6,Alta
30,Feminino,3217.010089201306,6,Media
78,Feminino,2421.5529753673613,3,Alta
39,Feminino,2662.5701344533168,3,Alta
32,Masculino,2413.8408699684587,7,Media
39,Masculino,1577.364802324017,0,Baixa
37,Masculino,2525.687404320573,0,Media
68,Masculino,1559.3357652991458,8,Media
22,Feminino,1994.9140139307053,9,Baixa
75,Feminino,2587.9753940368764,7,Alta
27,Feminino,2462.3538360622924,7,Media
55,Masculino,3491.0338338238134,8,Media
35,Feminino,1809.5292728525662,5,Baixa
74,Masculino,2594.5202711972543,7,Media
54,Feminino,2581.896487946378,1,Baixa
75,Feminino,3268.7120331155775,7,Media
62,Feminino,504.01087455194374,2,Media
54,Feminino,-299.35502802600604,7,Alta
51,Masculino,2954.4480773731575,8,Media
39,Masculino,2721.89552846779,9,Media
63,Feminino,2463.5261815770323,7,Baixa
57,Masculino,3703.9920114795527,5,Baixa
46,Feminino,1618.8601077290682,0,Media
62,Feminino,2329.5830974093547,3,Baixa
58,Feminino,3389.5124650135526,9,Baixa
56,Feminino,1544.6767669340702,6,Alta
30,Masculino,2025.882493528376,1,Baixa
41,Masculino,2863.099883281162,1,Media
32,Feminino,1457.434853108597,6,Alta
61,Feminino,3567.582753708834,5,Media
68,Feminino,3295.7620163172073,9,Media
29,Masculino,1998.5018905323204,0,Media
23,Feminino,1662.6755703246426,3,Baixa
57,Masculino,1406.8039414263444,2,Media
31,Masculino,3487.433394505644,8,Baixa
65,Feminino,2595.3594698260536,7,Baixa
25,Feminino,1515.0585638872844,0,Media
65,Feminino,2199.8864903930644,3,Media
23,Masculino,1601.625649812372,9,Baixa
52,Feminino,2580.122000666123,9,Media
23,Feminino,987.498439969643,7,Alta
44,Feminino,1660.9764910820188,8,Media
24,Feminino,2919.838523464088,0,Baixa
73,Masculino,1297.7978080786722,4,Media
52,Feminino,2814.869555438289,6,Media
50,Masculino,2119.4713456858226,8,Media
35,Masculino,1981.5464325748626,5,Media
25,Feminino,4373.854976028436,5,Media
21,Feminino,2774.885631196993,8,Media
42,Feminino,3291.452949784184,8,Media
22,Masculino,3305.7561931150503,6,Media
41,Feminino,372.9768606423431,0,Media
43,Feminino,3509.6051482661533,2,Baixa
41,Masculino,2570.36386168861,1,Baixa
57,Masculino,4919.965026418605,9,Media
76,Feminino,1830.1268816904199,8,Media
26,Feminino,1845.4462932509928,5,Media
33,Feminino,2081.3559509778465,7,Media
43,Masculino,4380.462884756139,5,Alta
35,Feminino,2037.0791459434813,5,Media
64,Feminino,2812.2336156095935,2,Baixa
19,Feminino,2972.232612947325,8,Media
32,Feminino,885.4544941479869,0,Baixa
33,Masculino,4242.399874121005,0,Alta
65,Masculino,4189.690538770976,4,Media
56,Feminino,1565.9069206657805,3,Media
58,Feminino,2057.1492020461937,1,Media
61,Feminino,866.0756897854387,3,Media
72,Feminino,1128.6968140872698,0,Media
26,Feminino,2979.926243815906,5,Alta
35,Masculino,1763.176467168973,5,Media
52,Feminino,2022.014243711019,1,Alta
41,Masculino,3428.297601073494,1,Media
21,Feminino,3501.106425998163,5,Media
79,Masculino,1749.8801301581389,9,Media
20,Feminino,2128.3512817419187,5,Media
50,Feminino,3648.7846639156387,0,Media
63,Feminino,637.6877756128506,2,Media
40,Feminino,3551.229771004394,6,Baixa
74,Masculino,2619.102820073343,8,Baixa
73,Masculino,1556.6598236494874,0,Media
54,Masculino,2457.5500965904034,9,Media
75,Masculino,4042.105623957692,9,Media
28,Masculino,2086.609406785531,6,Alta
65,Masculino,2233.4881363475333,7,Baixa
68,Masculino,2045.8827672545892,2,Media
31,Masculino,4048.956855328295,6,Alta
53,Masculino,208.30840943157864,0,Media
50,Feminino,2366.475539576254,8,Media
22,Masculino,4532.475021020367,5,Baixa
43,Feminino,3627.1594288827937,5,Media
64,Feminino,1931.3656564152366,8,Media
27,Feminino,107.78596020893974,4,Alta
47,Feminino,2875.9637648473627,6,Media
76,Masculino,2737.3470090936726,7,Media
30,Masculino,3825.177466805462,4,Media
63,Feminino,2213.053479041641,1,Baixa
31,Masculino,2365.5073702223413,0,Alta
52,Masculino,3198.8509019774065,2,Media
38,Feminino,3514.0064566783253,5,Media
51,Masculino,3874.222693512648,0,Alta
38,Masculino,2529.111830528092,1,Media
20,Feminino,2876.731622926303,4,Baixa
74,Feminino,511.9477770120584,4,Baixa
47,Feminino,-353.158261956989,3,Alta
27,Feminino,1502.5259988704224,9,Media
67,Feminino,2549.8683437335258,1,Baixa
46,Feminino,3094.3282575023704,3,Alta
61,Feminino,3300.4857086080146,9,Baixa
62,Masculino,3443.920590266851,3,Alta
69,Feminino,1290.3327831206507,6,Alta
28,Masculino,1888.4159166916534,7,Baixa
26,Masculino,2302.537976360672,0,Media
79,Masculino,3792.2182600696933,8,Media
42,Masculino,3536.770482206775,0,Media
33,Masculino,3039.075030908507,0,Media
33,Feminino,2347.1358292467644,7,Baixa
43,Feminino,2813.8446682754475,6,Media
32,Feminino,2357.8860692549333,4,Media
56,Feminino,3062.993887175559,7,Baixa
51,Feminino,2608.3579145542544,0,Baixa
78,Masculino,1359.8733713189704,0,Media
61,Masculino,2273.117955497272,2,Media
54,Masculino,1545.778575429804,2,Media
78,Feminino,990.1777312616373,1,Media
25,Feminino,2102.3376887473437,1,Media
57,Masculino,3249.0023717479767,1,Media
45,Masculino,2227.496514378945,4,Baixa
37,Feminino,2119.8704151680163,3,Baixa
33,Feminino,2948.045047178002,3,Baixa
32,Feminino,2354.9257333683863,8,Media
50,Feminino,3857.066357069206,5,Media
68,Feminino,3203.1961476700844,5,Media
36,Masculino,3331.9139225068725,7,Media
34,Masculino,3198.0482041103032,7,Baixa
42,Feminino,2760.9780262592876,0,Media
57,Feminino,1846.7173912891776,4,Media
54,Feminino,3490.6370939074686,0,Alta
47,Masculino,823.5923883394935,4,Baixa
34,Feminino,2728.175543278911,8,Alta
36,Feminino,2998.19623239406,2,Media
22,Masculino,2378.395949036229,9,Media
79,Feminino,2207.5790827620676,5,Baixa
55,Masculino,1584.5410393993282,0,Media
66,Feminino,4048.262023307202,0,Baixa
56,Feminino,2747.0991149128113,4,Media
46,Feminino,3222.836192896139,5,Alta
48,Masculino,2979.5158246692195,6,Media
19,Masculino,1828.5006064885742,5,Alta
62,Feminino,2452.572187629611,5,Baixa
58,Masculino,3622.470155017286,0,Baixa
69,Masculino,2072.5133389192088,3,Baixa
40,Masculino,1919.3899941575714,4,Alta
39,Feminino,449.4210517544202,0,Media
51,Masculino,3449.595207692801,6,Baixa
60,Masculino,2058.705031928508,6,Baixa
78,Feminino,684.7252644763696,7,Baixa
46,Feminino,2783.3357417194043,5,Media
28,Feminino,3028.757114757049,5,Baixa
31,Masculino,2355.4800141953506,0,Media
54,Feminino,988.2002468468613,4,Media
43,Feminino,3137.8838063155395,6,Alta
36,Masculino,2595.9861186687936,3,Media
35,Feminino,2740.4444969351684,3,Media
40,Masculino,2548.3121286339792,0,Baixa
72,Feminino,4401.610480758549,6,Baixa
74,Feminino,5057.151437654128,3,Baixa
59,Masculino,1122.4225840063552,4,Baixa
26,Masculino,3380.0168264641247,2,Media
58,Masculino,2791.7318991372654,4,Alta
59,Masculino,979.507565279913,3,Media
23,Masculino,3680.2905812388562,8,Baixa
21,Masculino,2426.2336160295845,9,Baixa
73,Feminino,2651.4872627979985,6,Alta
56,Feminino,2251.9651286298226,4,Alta
54,Masculino,1728.0629474679554,1,Media
28,Masculino,2740.257957266145,0,Media
66,Feminino,3617.500787831538,0,Alta
42,Masculino,2449.3949245048952,5,Media
77,Feminino,2790.9786430480003,2,Baixa
62,Masculino,2548.815461383857,8,Alta
18,Masculino,2099.159894317874,3,Media
53,Feminino,2470.9432485819443,1,Media
19,Feminino,2629.534907317197,0,Media
20,Masculino,2941.2215896217904,1,Baixa
68,Feminino,1852.3955180475373,1,Alta
49,Feminino,731.4247956962788,8,Media
68,Feminino,582.8404295780808,4,Media
21,Masculino,2615.9041626685857,8,Media
30,Masculino,2433.586006641123,8,Media
36,Masculino,2774.376387484084,3,Media
37,Masculino,3421.2920396247246,5,Baixa
34,Masculino,2813.2347874309935,9,Media
27,Masculino,2658.0495647510575,9,Alta
20,Feminino,2909.1795513773673,9,Alta
51,Masculino,1466.7157460617257,6,Media
20,Masculino,1853.2108171273662,3,Media
23,Masculino,3267.7197430586566,4,Media
29,Feminino,1568.7710538346855,6,Baixa
48,Feminino,1969.5811599787849,5,Baixa
71,Masculino,2490.394109378912,1,Media
30,Masculino,2808.772880339346,5,Media
23,Feminino,4263.538154920713,9,Media
78,Masculino,2647.7067669745775,1,Media
